2010;Norte;AM;1302504;MANACAPURU;13024434;EMEF SEMPRE VIVA;Rural;Municipal;--;--;--;18;--;--;--;--;--;--;--;--;--;--;--;18;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13055640;EMEF MARIO JORGE DO COUTO LOPES;Rural;Municipal;--;--;--;31,7;26;--;--;--;26;--;--;--;--;--;--;34,5;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13056689;EMEF SAO PEDRO;Rural;Municipal;--;--;--;18;--;--;--;--;--;--;--;--;--;--;--;18;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13057936;EMEF LIMA BERNARDO;Rural;Municipal;18;--;18;21,1;--;21,5;--;--;--;--;--;30;20;20;16;20;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13057960;EMEF MARANATA;Rural;Municipal;--;--;--;9;--;--;--;--;--;--;--;--;--;--;--;9;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13059610;EMEF SAO SEBASTIAO;Rural;Municipal;--;--;--;18;--;--;--;--;--;--;--;--;--;--;--;18;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13062816;EMEF TERRA SANTA;Rural;Municipal;--;--;--;18,5;--;--;--;--;--;--;--;--;--;--;--;18,5;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13062824;EMEF SAO JOSE;Rural;Municipal;--;--;--;19;--;--;--;--;--;--;--;--;--;--;--;19;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13062840;EMEF BOAS NOVAS;Rural;Municipal;--;--;--;24,5;--;--;--;--;--;--;--;--;--;--;--;24,5;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13062859;EMEF HELENA DE OLIVEIRA GOMES;Rural;Municipal;--;--;--;22;--;--;--;--;--;--;--;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13062875;EMEF GERDIAO CABRAL NUNES;Urbana;Municipal;--;--;--;32,8;32,8;--;30;35;33,7;32;32;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13062905;EMEF SANTA LUZIA;Rural;Municipal;--;--;--;18;--;--;--;--;--;--;--;--;--;--;--;18;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13062913;EMEF EDIRALDO SAMPAIO DE OLIVEIRA;Rural;Municipal;--;--;--;31,8;32,5;32;--;32;40;34;24;28;49;35;20;28;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13062948;EMEF SAO LAZARO;Rural;Municipal;--;--;--;18;--;16,8;--;--;--;--;--;10;21;22;14;20,5;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065734;EMEF SAO LAZARO;Rural;Municipal;--;--;--;21,5;--;--;--;--;--;--;--;--;--;--;--;21,5;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065785;EMEF NOSSA SENHORA DO ROSARIO;Rural;Municipal;--;--;--;8;--;--;--;--;--;--;--;--;--;--;--;8;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065793;EMEF REI DAVI;Rural;Municipal;--;--;--;21;--;--;--;--;--;--;--;--;--;--;--;21;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065807;EMEF VALE DE BENCAO;Rural;Municipal;--;--;--;25;--;--;--;--;--;--;--;--;--;--;--;25;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065815;EMEF NOSSA SENHORA DA CONCEICAO;Rural;Municipal;--;--;--;30;--;--;--;--;--;--;--;--;--;--;--;30;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065823;EMEF DIVINO ESPIRITO SANTO;Rural;Municipal;--;--;--;6;--;--;--;--;--;--;--;--;--;--;--;6;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065831;EMEF GILBERTO MESTRINHO;Rural;Municipal;28;--;28;16;16;--;16;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065939;EMEF MONTE SIAO II;Rural;Municipal;--;--;--;28;--;--;--;--;--;--;--;--;--;--;--;28;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065955;EMEF MARIA MENEZES;Rural;Municipal;--;--;--;16;--;--;--;--;--;--;--;--;--;--;--;16;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065971;EMEF DIVINO ESPIRITO SANTO;Rural;Municipal;--;--;--;18;--;--;--;--;--;--;--;--;--;--;--;18;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13065998;EMEF GOVERNADOR HENOCH DA SILVA REIS;Urbana;Municipal;--;--;--;30,7;30,7;--;26,3;28,8;34,6;32;30,5;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13070800;EMEF LIRIO DO VALE;Rural;Municipal;--;--;--;11;--;--;--;--;--;--;--;--;--;--;--;11;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13070819;EMEF NOVA ESPERANCA;Rural;Municipal;--;--;--;16,4;--;13,3;--;--;--;--;--;8;12;20;--;21;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13070835;EMEF SAO JOSE;Rural;Municipal;--;--;--;12;--;--;--;--;--;--;--;--;--;--;--;12;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13070843;EMEF SEVERINO HENRIQUE DE OLIVEIRA;Rural;Municipal;--;--;--;22;--;--;--;--;--;--;--;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13070851;EMEF ELIZABETH GUIMARAES;Rural;Municipal;23,5;--;23,5;24,3;23,7;--;17;26;28;--;--;--;--;--;--;26;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13070860;CEI JOAQUIM LULA;Urbana;Municipal;25,8;25;25,9;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13072714;EMEF JESUS DE NAZARE;Rural;Municipal;--;--;--;21;--;--;--;--;--;--;--;--;--;--;--;21;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13072749;EMEF NOVA GALILEIA;Rural;Municipal;--;--;--;26;--;--;--;--;--;--;--;--;--;--;--;26;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13072773;EMEF SAO LAZARO I;Rural;Municipal;--;--;--;10;--;--;--;--;--;--;--;--;--;--;--;10;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13072781;EMEF JOSE DE ALENCAR;Rural;Municipal;--;--;--;8;--;--;--;--;--;--;--;--;--;--;--;8;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13072790;EMEF LIRIO DO VALE;Rural;Municipal;--;--;--;16;--;--;--;--;--;--;--;--;--;--;--;16;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13076108;EMEF FE EM DEUS;Rural;Municipal;--;--;--;15;--;--;--;--;--;--;--;--;--;--;--;15;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13076140;EMEF FE EM DEUS;Rural;Municipal;--;--;--;17;--;--;--;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13079514;EMEF JARDIM DO EDEN;Rural;Municipal;--;--;--;9;--;--;--;--;--;--;--;--;--;--;--;9;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13079549;EMEF PROFº MANOEL AFONSO DE BRITO;Urbana;Municipal;--;--;--;35,1;35,1;--;37;32,7;36;35,3;35,3;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13079557;EMEF AJURICABA I;Rural;Municipal;--;--;--;21;--;--;--;--;--;--;--;--;--;--;--;21;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13079565;ESC BRINCANDO DE ABC;Urbana;Privada;20,6;--;20,6;23;23;--;--;23,7;20,3;23,5;25,5;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13079573;EMEF SAO LUIZ DE GONZAGA;Rural;Municipal;--;--;--;18;--;--;--;--;--;--;--;--;--;--;--;18;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13081934;EMEF INDIGENA VALDOMIRO BENEDITO GONCALVES;Rural;Municipal;--;--;--;6;--;--;--;--;--;--;--;--;--;--;--;6;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13081950;EMEF NOVA JERUSALEM;Rural;Municipal;--;--;--;17;--;--;--;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13081969;EMEF VEREADOR FRANCISCO BEZERRA;Rural;Municipal;--;--;--;19;--;--;--;--;--;--;--;--;--;--;--;19;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13085492;ESCOLINHA CAMINHOS DO SABER;Urbana;Privada;17,6;14;18,5;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13085581;EMEF RAIMUNDO BATISTA DA SILVA;Rural;Municipal;--;--;--;17;--;--;--;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13085603;EMEF JESUS DE NAZARE;Rural;Municipal;--;--;--;12;--;--;--;--;--;--;--;--;--;--;--;12;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13085620;EMEF JUDITH QUEIROZ DE BRITO;Rural;Municipal;--;--;--;20;--;--;--;--;--;--;--;--;--;--;--;20;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13085638;EMEF MARIA DO SOCORRO QUEIROZ FARIAS;Urbana;Municipal;--;--;--;32,8;32,8;--;29;34,3;34;33,3;32,8;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13085662;EMEF ZORAIDA RIBEIRO ALEXANDRE;Urbana;Municipal;--;--;--;31,7;31,7;--;26,3;33;33,3;31,8;34;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13088416;ESCOLINHA REI DAVI;Urbana;Privada;9,8;--;9,8;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13088661;EMEF NOSSA SENHORA APARECIDA;Rural;Municipal;--;--;--;5;--;--;--;--;--;--;--;--;--;--;--;5;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13094920;EMEF INDIGENA TURURUCARI - UKA;Rural;Municipal;--;--;--;8;--;--;--;--;--;--;--;--;--;--;--;8;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13094939;EMEF ANDRADE SILVA DINIZ;Rural;Municipal;--;--;--;24,3;19;26;--;--;--;--;19;38;27;19;20;23,5;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13095323;EMEF INDIGENA SAO FRANCISCO DO GUIRIBE;Rural;Municipal;--;--;--;17;--;--;--;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13095331;EMEF VITORIA REGIS;Rural;Municipal;--;--;--;24;--;--;--;--;--;--;--;--;--;--;--;24;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13095340;EMEF PROFª MARIA IZABEL MARINHO RAMOS;Rural;Municipal;--;--;--;11;--;--;--;--;--;--;--;--;--;--;--;11;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13095358;EMEF NOVA CONQUISTA;Rural;Municipal;--;--;--;11;--;--;--;--;--;--;--;--;--;--;--;11;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13095986;EMEF ROSA DE OLIVEIRA SENA;Rural;Municipal;--;--;--;13;--;--;--;--;--;--;--;--;--;--;--;13;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13095994;EMEF INDIGENA KATXIPIRY;Urbana;Municipal;--;--;--;20;--;--;--;--;--;--;--;--;--;--;--;20;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13096001;EMEF MANIQUARA;Rural;Municipal;--;--;--;26;--;--;--;--;--;--;--;--;--;--;--;26;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13101803;EMEF BOM JESUS;Rural;Municipal;--;--;--;18;--;--;--;--;--;--;--;--;--;--;--;18;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13102605;ESCOLA ESTADUAL JAMIL SEFFAIR;Urbana;Estadual;--;--;--;40,9;39,5;41;--;--;--;--;39,5;35,9;43,6;44;44,5;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13119800;EMEF JOSE LINO;Rural;Municipal;--;--;--;8;--;--;--;--;--;--;--;--;--;--;--;8;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13131850;ESCOLA ESTADUAL NOSSA SRA DO ROSARIO;Rural;Estadual;--;--;--;28;19;37;--;18;22;19;17;45;36;37;30;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13140205;EMEF INDIGENA AFRANIO GOMES BRASIL;Rural;Municipal;--;--;--;10;--;--;--;--;--;--;--;--;--;--;--;10;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13141201;EMEF BOA UNIAO;Rural;Municipal;--;--;--;10;--;--;--;--;--;--;--;--;--;--;--;10;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13142240;EMEF JOFRE PESSOA DE ALENCAR;Rural;Municipal;--;--;--;29,1;24,3;34;--;--;23,5;--;25;--;36;28,5;43;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13143212;EMEF SANTA RITA;Rural;Municipal;--;--;--;7;--;--;--;--;--;--;--;--;--;--;--;7;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13227203;EMEF RAIO DE ESPERANCA;Rural;Municipal;--;--;--;17,5;--;--;--;--;--;--;--;--;--;--;--;17,5;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13227211;EMEF INES FELIX DA SILVA;Rural;Municipal;--;--;--;14,5;--;--;--;--;--;--;--;--;--;--;--;14,5;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13227220;EMEF EZEQUIEL RUIZ II;Rural;Municipal;24,5;--;24,5;22,7;22,5;--;23;22;--;--;--;--;--;--;--;23;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13228200;EMEF JOSE HENRIQUE DE OLIVEIRA;Rural;Municipal;--;--;--;19;--;--;--;--;--;--;--;--;--;--;--;19;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13258222;ESCOLA ESTADUAL GILBERTO MESTRINHO;Rural;Estadual;--;--;--;32,5;--;32,5;--;--;--;--;--;30,5;38;28;40;--;--;--;--;--;--;--
2010;Norte;AM;1302504;MANACAPURU;13268279;CENTRO DE ENSINO MEDIO MEDIADO - MANACAPURU - URBA;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;35,4;35,3;53;27;--;--
2010;Norte;AM;1302504;MANACAPURU;13270230;CENTRO DE ENSINO MEDIO MEDIADO - MANACAPURU - RURA;Rural;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;23,1;22,5;24,9;21,8;--;--
2010;Norte;AM;1302553;MANAQUIRI;13020358;ESC SAGRADO CORACAO DE JESUS;Rural;Municipal;--;--;--;17;--;--;--;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024450;ESC DOMINGOS VASQUES - CEMTI;Rural;Municipal;--;--;--;26;28,7;26,1;--;--;27,3;30;28,7;31;22,5;26;23,5;17,3;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024477;ESC MUNICIPAL ALIANCA;Rural;Municipal;--;--;--;20;18,7;16;--;--;19;18;19;18;19;14;13;40;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024566;ESC DIVINO ESPIRITO SANTO;Rural;Municipal;--;--;--;17,4;--;9,8;--;--;--;--;--;15;13;7;4;27,7;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024655;ESC BREVE JESUS VIRA;Urbana;Municipal;--;--;--;22;--;--;--;--;--;--;--;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024671;ESCOLA NOSSA SENHORA APARECIDA;Rural;Municipal;--;--;--;13,9;--;11,3;--;--;--;--;--;16;10;10;9;16;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024728;ESC NOSSA SENHORA DO PERPETUO SOCORRO;Rural;Municipal;--;--;--;12,6;--;10;--;--;--;--;--;16;7;4;13;16;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024744;ESC NOSSA SENHORA DE NAZARE;Rural;Municipal;--;--;--;14,9;--;9,3;--;--;--;--;--;12;12;10;3;22,3;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024795;ESC RUI BARBOSA;Rural;Municipal;--;--;--;18,6;--;19,8;--;--;--;--;--;13;27;22;17;17,5;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024809;ESC SANTO ANTONIO;Rural;Municipal;21;--;21;20,8;20,6;21;15;20;29;23;16;22;23;22;17;--;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024868;ESC SAO SEBASTIAO;Rural;Municipal;--;--;--;14,7;--;9,8;--;--;--;--;--;8;9;9;13;21,3;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024957;ESC SANTO ANTONIO;Rural;Municipal;--;--;--;10,5;--;6;--;--;--;--;--;11;2;5;--;15;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13024990;ESC EST ANSELMO JACOB;Urbana;Estadual;--;--;--;34,3;32,3;36,1;24;25;33,5;25;50;33,3;51,5;32,5;31;--;32,5;29;35,8;33;--;--
2010;Norte;AM;1302553;MANAQUIRI;13057545;ESC CRISTO REDENTOR;Rural;Municipal;--;--;--;11;--;--;--;--;--;--;--;--;--;--;--;11;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13057812;ESC OURO VERDE;Rural;Municipal;--;--;--;19;--;--;--;--;--;--;--;--;--;--;--;19;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13057910;ESC JUSTINIANO BEZERRA DE SOUZA;Rural;Municipal;--;--;--;11,5;--;6,8;--;--;--;--;--;11;6;4;6;21;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13059564;ESC AFONSO LIMA;Rural;Municipal;--;--;--;10,1;--;6,5;--;--;--;--;--;11;1;9;5;15;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13062980;ESC HERCULANO A DE CASTRO;Urbana;Municipal;25,2;--;25,2;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13062999;ESC FELIZARDA DE MENEZES;Rural;Municipal;--;--;--;18,6;21,5;10,3;--;--;--;21;22;8;13;6;14;32,5;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13063006;ESC ANTONIA JESUINA DE MORAES;Urbana;Municipal;--;--;--;22,8;24;--;22,8;25,3;--;--;--;--;--;--;--;13;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13063014;ESC SAO JOSE;Rural;Municipal;--;--;--;15,1;--;9,8;--;--;--;--;--;10;18;7;4;22,3;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13063022;ESC SAO FRANCISCO;Rural;Municipal;24;--;24;18,3;16,3;16,5;17;--;--;18;14;18;24;12;12;31;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13063030;ESC 31 DE MARCO;Rural;Municipal;--;--;--;20,6;--;15,8;--;--;--;--;--;18;17;16;12;27;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13063049;ESC NOSSA SENHORA DE FATIMA;Rural;Municipal;--;--;--;12;--;10;--;--;--;--;--;9;10;12;9;14,7;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13063065;ESC NOVO PROGRESSO;Rural;Municipal;30;--;30;18,8;20,6;16,5;18;21;22;18;24;17;23;18;8;--;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13063464;ESC VIRGILIO ALEXANDRE;Rural;Municipal;--;--;--;20,9;--;16,8;--;--;--;--;--;15;17;18;17;26,3;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13065106;ESC NOSSA SENHORA DO PERPETUO SOCORRO;Rural;Municipal;--;--;--;28,1;32;22,3;--;32;39;24;33;25;26;19;19;36;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13081896;ESC INDIGENA MARIA ROSA DE OLIVEIRA;Rural;Municipal;--;--;--;17;--;--;--;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13082523;ESCOLA INDIGENA NOVA CANAA;Rural;Municipal;--;--;--;11,2;--;7,3;--;--;--;--;--;7;7;9;6;19;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13087983;ESC INDIGENA MONTE SIAO;Rural;Municipal;--;--;--;12;--;--;--;--;--;--;--;--;--;--;--;12;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13093231;ESC BENEDITO PEIXOTO DA SILVA;Rural;Municipal;--;--;--;35;--;--;--;--;--;--;--;--;--;--;--;35;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13094270;CENTRO DE EDUCACAO TECNOLOGICA DO AMAZONAS;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13098209;ESC BOA VISTA;Rural;Municipal;--;--;--;13,1;--;8,5;--;--;--;--;--;5;11;10;8;19,3;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13098403;ESC INDIGENA ANDORINHA;Rural;Municipal;--;--;--;23;--;--;--;--;--;--;--;--;--;--;--;23;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13098608;ESC INDIGENA DEUS ME DEU;Rural;Municipal;--;--;--;14;--;--;--;--;--;--;--;--;--;--;--;14;--;--;--;--;--;--
2010;Norte;AM;1302553;MANAQUIRI;13220233;CENTRO DE ENSINO MEDIO MEDIADO POR TECNOLOGIA - RURAL;Rural;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;12,2;12,9;11,8;11,7;--;--
2010;Norte;AM;1302553;MANAQUIRI;13277219;CENTRO DE ENSINO MEDIO MEDIADO POR TECNOLOGIA - URBANA;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;16;17;20;11;--;--
2010;Norte;AM;1302603;MANAUS;13025082;ASSOCIACAO DE CIENCIAS EDUCACAO E TECNOLOGIA DA AMAZONIA - COLEGIO MARTHA FALCAO;Urbana;Privada;--;--;--;26,7;23,9;30,5;21;24,5;23,5;29;23;28,5;31;29;33,5;--;32,2;33,5;28,5;34,5;--;--
2010;Norte;AM;1302603;MANAUS;13025120;CMEI HUMBERTO DE ALENCAR CASTELO BRANCO;Urbana;Municipal;21,4;19,3;22,8;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025147;CASA DA CRIANCA CIRCULISTA MENINO JESUS;Urbana;Privada;22,6;24;22,2;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025180;ESC MUL FRANCISCA GOMES MENDES;Urbana;Municipal;--;--;--;28,4;28,4;--;19,8;29,6;28,3;32;34,3;--;--;--;--;29;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025210;INSTITUTO HILDA FERREIRA;Urbana;Privada;17,8;--;17,8;26,5;24,8;28,6;22,5;23,5;21;28;28,5;28;31;27,5;27;--;29,3;31;32;25;--;--
2010;Norte;AM;1302603;MANAUS;13025228;CENTRO DE ATIV DRA EMINA BARBOSA MUSTAFA;Urbana;Privada;26,4;--;26,4;27,8;26,5;30,1;25,9;29,2;24,7;25,4;28;33;32,8;29;25,8;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025236;CENTRO DE ATIV ADALBERTO F DO VALLE;Urbana;Privada;24,2;23,2;25,5;22,2;22,2;--;21,3;23;26;20,5;20,5;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025244;CENTRO DE ATIV DIOCLECIO MIRANDA CORREA;Urbana;Privada;--;--;--;21;21;--;21,7;16,7;22,5;24,5;22;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025260;CENTRO DE RECREACAO INFANTO JUVENIL;Urbana;Privada;13,7;--;13,7;24,2;24,2;--;27;28;21;18;27;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025279;CENTRO DE EDUCACAO PARAISO INFANTIL;Urbana;Privada;12,4;11,2;14,3;12;12;--;13,5;18,5;8,5;9;10,5;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025287;CENTRO EDUC 12 DE OUTUBRO;Urbana;Privada;9;--;9;26;22,4;30,6;21,5;15;23;22,5;38;35,5;28;27,5;32;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025295;CENTRO EDUCACIONAL ADVENTISTA DA CIDADE NOVA;Urbana;Privada;21;--;21;33,1;30,6;36,4;27,8;29;27,8;34,7;36;36;35,5;40;34,3;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025317;ESCOLA ADVENTISTA DA LIBERDADE;Urbana;Privada;11,7;--;11,7;26,3;23;30;28;29;14,5;23,5;25,5;33,5;25;24;45;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025325;ESCOLA ADVENTISTA DA RAIZ;Urbana;Privada;9,3;--;9,3;21,5;21,5;--;16;25;27;19;26;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025333;CENTRO EDUC ADVENTISTA DE MANAUS;Urbana;Privada;15;--;15;26,9;22,2;32,8;13;26;18;27;27;38;34;30;29;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025350;ESCOLA ADVENTISTA DO SANTO ANTONIO;Urbana;Privada;10,2;--;10,2;15,2;15,2;--;16,5;22;15;9;12;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025368;ESCOLA ADVENTISTA DE SAO JORGE;Urbana;Privada;--;--;--;28,3;21,4;32,6;10;20;18;34;25;35;31;32;32,5;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025376;ESCOLA ADVENTISTA DA ALVORADA;Urbana;Privada;15;--;15;26,4;23,9;29,5;19;17;24;26,5;33;27,3;35;27;30;--;--;--;--;--;--;--
2010;Norte;AM;1302603;MANAUS;13025422;CENTRO EDUCACIONAL ALVARO BOTELHO MAIA;Urbana;Privada;13,7;--;13,7;26,7;21,9;32,1;16;17,5;23;27;26,5;35;29;36;28,5;--;32,2;31,5;46;26;--;--
